"min_ma","max_ma","r_number","name","formation","system","series","intervall","time_slice","reliabilit","subsurface","type","thickness","m_thick","width","m_width","extension","m_ext","ext_belt","belonging","tropical","environmen","subenviron","bathymetry","biota_main","biota_sec","biota_deta","alg_type","p_lmc","p_arag","p_hmc","upwell","control","diversity","m_spec","guild","macro_bor","micro_bor","vert_zonat","hor_zonat","micrite","sparite","debris","dolomite","reservoir","ref1","ref2","remarks","country","latit","longit","collection","pal_lat_m","pal_long_m","pal_lat_scotese","pal_long_scotese"
"28.10","33.90","4194","Barzok section","Qom","Paleogene","Oligocene","Rupelian","29","1","0","1","1","","1","","1","","","","0","3","3a","1","1","1","2","","","","","","","1","1","","","","","","","","","0","0","3139","","Coral boundstone, formed by in situ fauna as organic patch reefs, in openmarine
settings.","Iran","33.51","51.09","","31.5732980665","49.5980095886","30.1104","47.1921"
"113.00","125.00","4195","Gebel Raghawi section","Risan Aneiza","Cretaceous","Lower Cretaceous","middle Aptian","24","2","0","4","1","","1","","1","","","","0","1","1a","1","5","12","91","2","","","","","","1","3","","","","","","1","","","0","0","3142","","Toucasia bafflestone, which is dominated by complete valves of requieniid rudists (Toucasia sp.). The inner aragonitic layer of the rudist
shell is replaced by blocky calcite, and the outer foliated layer is calcite. The matrix is mainly lime mudstone with abundant benthic foraminifers, rudist fragments and rare dasyclad algae (Fig. 9c). This facies is dominated by low energy micrite and benthic foraminifers. We interpret it as an isolated biostrome developed in the back-reef environment.","Egypt","30.48","33.27","193559","5.67571912588","28.4680805235","6.66256","29.0128"
"145.00","163.50","4196","Meregh-1","Mid Somalia High","Jurassic","Upper Jurassic","Upper Jurassic","21","1","1","1","4","","4","","4","","2000","","0","1","1a","2","1","2","85","","","","","","","1","2","","","","","","3","3","","2","1","3144","","Isolated pinnacle reefs where the limestones are
commonly fractured, leached and dolomitized with porosities of up to 19%. The reef builders are predominantly coral and algae.","Somalia","3.44","47.18","","-27.6726699803","31.6600975923","-20.0025","30.0404"
"16.00","20.40","4197","Stetten","Korneuburg","Neogene","Miocene","Burdigalian","31","2","0","4","3","460","3","460","3","","","","0","2","1d","3","15","15","74","","","","","","","1","1","1","","","","","","","3","0","0","3146","","Shell accumulation comprising about 54,000 shells of the giant oyster Magallana gryphoides","Austria","48.22","16.21","","47.0806220036","15.9288799688","48.4982","14.9429"
"0.00","0.10","4198","Niau, Tuamotu","Unknown","Quarternary","Pleistocene","late Pleistocene","33","2","0","1","1","","2","","4","","","","0","2","2c","1","15","15","47","4","","","","","","3","120","","","","","","","","","0","0","3147","","Slightly raised atoll with rich shell mollusc assemblage","French Polynesia","-16.1","-146.2","","-16.1","-146.2","",""
"541.00","635.00","4199","Zebra River Farm","Kuibis Subgroup","Ediacaran","Ediacaran","upper Ediacaran","0","1","0","2","2","","2","","","","","","0","","","","3","3","64","","","","","","","1","2","4","","","1","1","3","","","0","0","3148","","Microbial reef buildups. The lower reef occurrence appears as isolated mounding biostromes with poor fabric retention while the upper reef is sheetlike and forms a resistant bedding plane that exposes mounds of thrombolites and associated stromatolites. The mounds exhibit directional elongation and contain skeletal material within the fill between individual microbial buildups.","Namibia","-24.31","16.13","","-45.2070193488","81.897989729","-40.8339","-147.478"
"251.90","254.10","4200","Panlongdong","Changxing","Permian","Lopingian","Changhsingian","16","2","0","1","2","83.4","3","","","","","","0","2","2a","1","6","3","37","","","","","","","2","","","","","","","3","3","3","2","1","3149","","Number of spcies unknown due to dolomitization

Reef flats/caps contain mainly light gray crystal grain dolomites and sparry calcarenite. Reef cores are mostly sponge reef dolomites with the framework filled up by bioclasts and sand cuttings and contain a low content of calcilutite. Reef bases are less dolomitized and largely bioclastic limestones with bioclasts dominated by metacrinus and foraminifera.

Original Interval (Lopingian) was changed belated (Xuesong Tian, Yue Wang). 

Coordinates, environment and subenvironment changed according to Tian-Wang 2021 (see 3th. paper attached)

Reef builders:
Frame-building and baffling organisms: hypercalcified sphinctozoan and inozoan sponges, sclerosponges, bryozoans, and hydrozoans. Binding organisms: Archaeolithoporella, Tubiphytes, Fenestella, and cyanobacteria.

Reef dwellers:
Echinoderms, ammonites, bivalves, brachiopods, gastropods, benthic foraminifera, calcareous algae, and single rugose corals

Rock type and reef-related depositional characteristic:
Fore-reef slope: spiculitic-calcispherical cherty wackestone with reef breccias
Reef core: sponge framestone and bafflestone, Archaeolithoporella and cyanobacteria bindstone, and sponge framestone with the encrusting Archaeolithoporella
Reef flat (reef crest): packstone with reef breccia. 
Reef base: crinoidal packstone to grainstone. 
Back-reef: bioclastic dolostone with calcareous algae, gastropods, and foraminifers.

Reef type: 
Metazoan reef at the shallow carbonate platform margin","China","31.75","108.4667","217016","6.92834012739","128.691777031","8.37834","96.3233"
"157.30","166.10","4201","Amu-Darya Basin","Unknown","Jurassic","Middle Jurassic","Callovian-Oxfordian","21","2","0","4","2","","2","","3","","","","0","1","3a","1","5","1","91","1","","","","","","1","5","","","","","","1","","","1","0","3153","","carbonate ramp, wherein the thickest sedimentary
formations were deposited, and organic reefs, bioclastic shoals, and oolitic shoals
were mainly developed. Rudists (50%)- ???, coral, red algae, bryozoans, sponges.","Turkmenistan","38.32","64.18","","39.1130767565","77.6765591535","36.7582","69.7863"
"13.80","16.00","4202","Skelya and Kamyshlak, Kerch Peninsula","Unknown","Neogene","Miocene","Langhian","31","3","0","4","1","2","1","2","1","","","","0","1","1a","","7","2","31","1","","","","","","2","8","","","","","","2","2","","1","0","3154","","Oval, up to 2 m in diameter, bioherm bodies in the Early Chokrakian basin were formed by bryozoan colonies of cheilostomates (Membranipora, Schizoporella, Cellaria, Scrupocellaria, Celleporaria) and cyclostomates (Crisia), red algae (Belokrys, 1986), and calcareous worm tubes.","Russia","45.28","36.17","194975","44.3027987719","35.6728645096","45.7053","35.0807"
"11.60","12.70","4203","Mayak, Kerch Peninsula","Unknown","Neogene","Miocene","Sarmatian","31","3","0","4","1","2","1","2","1","","","","0","1","1a","","7","15","39","4","","","","","","2","13","","","","","","1","1","","1","0","3154","","The main reef forming organisms in bioherms  included seven species of Schizoporella
(Schizoporellidae, Cheilostomata) and quite common
cyclostomes Diastopora, Tubulipora, and Pustulipora.
The majority of the bryozoans have membraniporiform colonies. Vinculariform types are also present. These bioherms occurred at the transition from the upper to lower sublittoral zones.","Russia","45.13","36.07","194982","44.1964311111","35.6046388521","45.5547","34.9819"
"9.00","11.60","4204","Lake Tobechik, Kerch Peninsula","Unknown","Neogene","Miocene","lower Tortonian","32","3","0","4","1","1.5","1","","1","","","","0","2","1e","3","7","15","31","1","","","","","","2","14","","","1","","","1","1","2","0","0","3154","","Bryalgal bioherms. The deposits covering bryozoan bioherms contain detrital limestones.","Russia","45.07","36.24","194983","44.2747660939","35.867034261","45.2386","36.0097"
"11.80","12.50","4205","Cape Kop-Takyl","Unknown","Neogene","Miocene","middle Sarmatian","31","3","0","4","1","1.5","1","","1","","","","0","1","1a","","15","8","16","4","","","","","","2","18","4","","","","","1","1","","0","0","3154","","Serpulid-microbialite buildups (nodular
carbonate bodies). Mollusks assemblage, in addition
to mass Crypromactra and rare poorly preserved
imprints of cardiids, commonly includes gastropods.","Russia","45.04","36.21","194984","44.1054149478","35.7411017122","45.4655","35.1241"
"5.30","11.60","4206","Cape Tuzla, Taman and Cape Popov Kamen, Taman Peninsula","Unknown","Neogene","Miocene","Tortonian/Messinian","32","3","0","4","1","","1","","1","","","","0","","","","7","15","39","","","","","","","1","5","","","","","","","","","0","0","3154","","Bryozoan bioherms are formed by Membranipora elliptica,  bivalve mollusks (Polititapes abichi)
gastropods that form mass accumulations. Early Maeotian","Russia","45.11","36.36","194985","44.5184937403","36.0869762426","45.2788","36.1299"
"13.80","15.30","4207","Belaya River","Unknown","Neogene","Miocene","Chokrakian","31","3","0","4","1","1.5","1","","1","","","","0","1","1a","","7","2","31","1","","","","","","2","9","","","","","","","","","0","0","3154","","bryozoan colonies of cheilostomates (genera
Membranipora, Schizoporella, Cellaria, Scrupocellaria, Celleporaria), cyclostomates and calcareousworm tubes.","Russia","44.46","38.43","194987","43.320422511","37.7671965242","44.899","37.3678"
"268.80","272.30","4208","Chimbulat quarry, Kirov Region","Nemda","Permian","Guadalupian","Roadian","16","3","0","1","","","","","","","","","0","","","","7","14","17","","","","","","","3","33","","","","","","","","","0","0","3156","","bed of yellow bioclastic limestone with numerous bryozoan imprints, crinoid columnals, brachiopod and molluskan shells","Russia","57.24","48.56","170190","37.5000273519","31.4657178838","27.023","42.2313"
"290.10","295.00","4209","Tastuba-Mitrofanovo quarry","Unknown","Permian","Cisuralian","Sakmarian","15","3","0","1","","","","","","","","","0","","","","12","14","82","","","","","","","2","7","","","","","","","","","0","0","3157","","The Mitrofanovo and Tastuba Reefs are composed of organic limestones containing large amounts of diverse fossil animals (foraminifers, brachiopods, bryozoans, gastropods, crinoids, bivalves, trilobites). In
the Tastuba Reef, the records of trilobites are restricted
to the lower member of massive, cavernous limestones. In the Mitrofanovo Reef, they occur throughout the thickness of the sediments.","Russia","55.62","57.92","124196","33.9353319729","21.8754207777","26.2425","42.6418"
"298.90","303.70","4210","Reinecke field, west Texas","Unknown","Carboniferous","Pennsylvanian","Gzhelian","14","2","1","","4","","4","","4","","","","0","","","","7","13","31","4","","","","","","1","5","","","","","","3","","","2","2","3159","","Two types of dolomite are observed.One type is stratiform, replaced micrite-rich facies, and is interpreted as early dolomite that recrystallized in hydrothermal brines. The second type crosscuts stratigraphy and depositional facies and has vertically continuous morphologies that trend northwest-southeast. The latter dolomite is interpreted as forming in hydrothermal brines
derived from latest Permian-aged highly evaporated seawater. Lower porosity but much higher permeability.","United States","32.34","-101.15","","-5.96989531096","-56.6929644744","-4.90289","-34.8671"
"5.30","7.30","4211","Browse Basin, Unit 4","Oliver","Neogene","Miocene","Messinian","32","1","1","","2","","2","","4","6000","6","","0","","","","","","","","","","","","","","","","","","","","","","3","0","0","3162","","Internal seismic reflections in the build-ups are highly discontinuous, producing high-variance, circular to sub-circular depressions. The subtle chaotic appearance on the slope suggest the presence
of a debrite. After the generation of this latter debrite, build-ups were onlapped by, and buried under, low-amplitude strata.","Australia","-13.39","122.04","","-17.7894728872","120.549668011","-17.5303","120.451"
"7.30","11.60","4212","Browse Basin, Unit 3","Oliver","Neogene","Miocene","Tortonian","32","2","1","","2","","2","","4","6000","6","","0","","","","","","","","","","","","","","","","","","","","","","","0","0","3162","","Intra-platform seaways were established between build-ups, and evidence exists for large-scale ripples in the southern part of the study
area.Fringing reefs, and build-up interiors
develop discontinuous seismic reflections with high-variance, and circular to sub-circular depressions","Australia","-13.39","121.49","","-19.9117459621","119.285997035","-17.5205","119.89"
